,id,name,NN ը/կ,Ա.1. Հայտարարատու պաշտոնատար անձի տվյալները,2
213,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,4.,Հաշվառման հասցե,Պաշտպանված
214,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
215,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
216,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի կոռուպցիոն հանցագործությունների վերաբերյալ վարույթներով մասնագիտացմամբ դատավոր
217,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
218,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
219,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102035,ՍԱՐԳԻՍ ԴԱԴՈՅԱՆ ՍԻՄՈՆԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",29/05/2023
220,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,1.,"Անունը, ազգանունը, հայրանունը",ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ
221,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,2.,"Ծննդյան օր, ամիս, տարի",02/02/2000
222,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
223,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,4.,Հաշվառման հասցե,Պաշտպանված
224,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
225,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
226,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,7.,Զբաղեցրած պաշտոնը,Դատավորի օգնական
227,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",16/12/2022
228,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
229,https://registry.cpcarmenia.am/declaration/?id=1_1_2_102448,ՀԱՅԿՈՒՀԻ ՆԻԿՈԼԱՅԱՆ ՆՎԵՐԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",29/05/2023
230,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,1.,"Անունը, ազգանունը, հայրանունը",ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ
231,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,2.,"Ծննդյան օր, ամիս, տարի",09/02/1989
232,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
233,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,4.,Հաշվառման հասցե,Պաշտպանված
234,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
235,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
236,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի հակակոռուպցիոն քաղաքացիական գործերով մասնագիտացմամբ դատավոր
237,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
238,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
239,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102570,ՆԱՐԻՆԵ ԱՎԱԳՅԱՆ ԱՇՈՏԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",28/05/2023
240,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,1.,"Անունը, ազգանունը, հայրանունը",ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ
241,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,2.,"Ծննդյան օր, ամիս, տարի",21/02/1985
242,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
243,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,4.,Հաշվառման հասցե,Պաշտպանված
244,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
245,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
246,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի կոռուպցիոն հանցագործությունների վերաբերյալ վարույթներով մասնագիտացմամբ դատավոր
247,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
248,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
249,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102237,ՎԱՐԴԳԵՍ ՍԱՐԳՍՅԱՆ ԱՐԱՅԻԿԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",28/05/2023
250,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,1.,"Անունը, ազգանունը, հայրանունը",ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ
251,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,2.,"Ծննդյան օր, ամիս, տարի",27/10/1994
252,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
253,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,4.,Հաշվառման հասցե,Պաշտպանված
254,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
255,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
256,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի կոռուպցիոն հանցագործությունների վերաբերյալ վարույթներով մասնագիտացմամբ դատավոր
257,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
258,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
259,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102953,ՄԵՐԻ ՄՈՍԻՆՅԱՆ ԱՂԱԲԵԿԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",27/05/2023
260,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,1.,"Անունը, ազգանունը, հայրանունը",ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ
261,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,2.,"Ծննդյան օր, ամիս, տարի",15/05/1978
262,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
263,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,4.,Հաշվառման հասցե,Պաշտպանված
264,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
265,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
266,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի կոռուպցիոն հանցագործությունների վերաբերյալ վարույթներով մասնագիտացմամբ դատավոր
267,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
268,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
269,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102128,ՍՈՒՐԵՆ ԽԱՉԱՏՐՅԱՆ ԵՐՎԱՆԴԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",20/05/2023
270,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,1.,"Անունը, ազգանունը, հայրանունը",ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ
271,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,2.,"Ծննդյան օր, ամիս, տարի",05/08/1978
272,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
273,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,4.,Հաշվառման հասցե,Պաշտպանված
274,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
275,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
276,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի կոռուպցիոն հանցագործությունների վերաբերյալ վարույթներով մասնագիտացմամբ դատավոր
277,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
278,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
279,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101964,ԳԻՎԻ ՀՈՎՀԱՆՆԻՍՅԱՆ ՀԱՄԼԵՏԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",20/05/2023
280,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,1.,"Անունը, ազգանունը, հայրանունը",ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ
281,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,2.,"Ծննդյան օր, ամիս, տարի",14/08/1986
282,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
283,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,4.,Հաշվառման հասցե,Պաշտպանված
284,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
285,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
286,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի հակակոռուպցիոն քաղաքացիական գործերով մասնագիտացմամբ դատավոր
287,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
288,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
289,https://registry.cpcarmenia.am/declaration/?id=1_1_1_102691,ԱՇԽԵՆ ՂԱՐՍԼՅԱՆ ՌՈՒԲԵՆԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",06/05/2023
290,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,1.,"Անունը, ազգանունը, հայրանունը",ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ
291,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,2.,"Ծննդյան օր, ամիս, տարի",02/06/1994
292,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
293,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,4.,Հաշվառման հասցե,Պաշտպանված
294,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
295,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն դատարան
296,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն դատարանի կոռուպցիոն հանցագործությունների վերաբերյալ վարույթներով մասնագիտացմամբ դատավոր
297,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",19/08/2022
298,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
299,https://registry.cpcarmenia.am/declaration/?id=1_1_1_101924,ՏԻԳՐԱՆ ԴԱՎԹՅԱՆ ՍԱՄՎԵԼԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",10/04/2023
300,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,1.,"Անունը, ազգանունը, հայրանունը",ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ
301,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,2.,"Ծննդյան օր, ամիս, տարի",05/08/1975
302,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
303,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,4.,Հաշվառման հասցե,Պաշտպանված
304,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
305,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն կոմիտե
306,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն կոմիտեի ներքին անվտանգության վարչության հատկապես կարևոր գործերով ավագ քննիչ
307,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",10/10/2022
308,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
309,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105401,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",31/05/2023
310,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,1.,"Անունը, ազգանունը, հայրանունը",ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ
311,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,2.,"Ծննդյան օր, ամիս, տարի",06/08/1987
312,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,3.,Հանրային ծառայությունների համարանիշ,Պաշտպանված
313,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,4.,Հաշվառման հասցե,Պաշտպանված
314,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,5.,Փաստացի բնակության հասցե (եթե տարբերվում է հաշվառման հասցեից),Պաշտպանված
315,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,6.,"Մարմնի անվանումը, որտեղ պաշտոն է զբաղեցնում",Հակակոռուպցիոն կոմիտե
316,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,7.,Զբաղեցրած պաշտոնը,Հակակոռուպցիոն կոմիտեի ներքին անվտանգության վարչության հատկապես կարևոր գործերով ավագ քննիչ
317,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,8.,"Պաշտոնն ստանձնելու օրը, ամիսը, տարին",10/10/2022
318,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,9.,"Էլեկտրոնային փոստի հասցե, հեռախոսահամարներ","Պաշտպանված, Պաշտպանված"
319,https://registry.cpcarmenia.am/declaration/?id=1_1_1_105403,ՎՈԼՈԴՅԱ ՍԻՄՈՆՅԱՆ ՄՈՒՇԵՂԻ,10.,"Հայտարարագրի ներկայացման օրը, ամիսը, տարին",31/05/2023
